elapsed_s,objects,nodes,orphans
9.625,3793,230,0
9.633,3793,230,0
9.642,3793,230,0
9.650,3793,230,0
9.658,3793,230,0
9.667,3793,230,0
9.675,3793,230,0
9.683,3793,230,0
9.692,3796,230,0
9.700,3796,230,0
9.708,3796,230,0
9.717,3796,230,0
9.725,3796,230,0
9.733,3796,230,0
9.742,3796,230,0
9.750,3796,230,0
9.758,3796,230,0
9.767,3796,230,0
9.775,3796,230,0
9.783,3796,230,0
9.792,3799,230,0
9.800,3799,230,0
9.808,3799,230,0
9.817,3799,230,0
9.825,3802,230,0
9.833,3793,230,0
9.842,3790,230,0
9.850,3790,230,0
9.858,3790,230,0
9.867,3790,230,0
9.875,3790,230,0
9.883,3790,230,0
9.892,3793,230,0
9.900,3793,230,0
9.908,3799,230,0
9.917,3799,230,0
9.925,3796,230,0
9.933,3796,230,0
9.942,3802,230,0
9.950,3802,230,0
9.958,3808,229,0
9.967,3803,229,0
9.975,3803,229,0
9.983,3803,229,0
9.992,3806,229,0
10.000,3806,229,0
10.008,3806,229,0
10.017,3806,229,0
10.025,3803,229,0
10.033,3803,229,0
10.042,3803,229,0
10.050,3803,229,0
10.058,3803,229,0
10.067,3803,229,0
10.075,3917,253,0
10.083,3922,253,0
10.092,3919,253,0
10.100,3919,253,0
10.108,3919,253,0
10.117,3919,253,0
10.125,3916,253,0
10.133,3916,253,0
10.142,3910,253,0
10.150,3910,253,0
10.158,3910,253,0
10.167,3910,253,0
10.175,3904,253,0
10.183,3904,253,0
10.192,3904,253,0
10.200,3904,253,0
10.208,3904,253,0
10.217,3904,253,0
10.225,3896,250,0
10.233,3890,250,0
10.242,3890,250,0
10.250,3890,250,0
10.258,3900,254,0
10.267,3900,254,0
10.275,3900,254,0
10.283,3900,254,0
10.292,3900,254,0
10.300,3900,254,0
10.308,3903,254,0
10.317,3903,254,0
10.325,3903,254,0
10.333,3903,254,0
10.342,3922,258,0
10.350,3922,258,0
10.358,3922,258,0
10.367,3922,258,0
10.375,3922,258,0
10.383,3922,258,0
10.392,3925,258,0
10.400,3925,258,0
10.408,3925,258,0
10.417,3925,258,0
10.425,3925,258,0
10.433,3925,258,0
10.442,3925,258,0
10.450,3925,258,0
10.458,3920,258,0
10.467,3920,258,0
10.475,3920,258,0
10.483,3920,258,0
10.492,3923,258,0
10.500,3923,258,0
10.508,3923,258,0
10.517,3923,258,0
10.525,3923,258,0
10.533,3923,258,0
10.542,3920,258,0
