elapsed_s,objects,nodes,orphans
7.333,3785,189,0
7.342,3780,184,0
7.350,3764,184,0
7.358,3764,184,0
7.367,3764,184,0
7.375,3764,184,0
7.383,3764,184,0
7.392,3758,180,0
7.400,3751,180,0
7.408,3751,180,0
7.417,3748,177,0
7.425,3744,177,0
7.433,3739,172,0
7.442,3729,172,0
7.450,3729,172,0
7.458,3729,172,0
7.467,3729,172,0
7.475,3729,172,0
7.483,3729,172,0
7.492,3755,188,0
7.500,3755,188,0
7.508,3755,188,0
7.517,3755,188,0
7.525,3755,188,0
7.533,3755,188,0
7.542,3755,188,0
7.550,3755,188,0
7.558,3758,188,0
7.567,3756,188,0
7.575,3756,188,0
7.583,3756,188,0
7.592,3756,188,0
7.600,3756,188,0
7.608,3756,188,0
7.617,3756,188,0
7.625,3756,188,0
7.633,3756,188,0
7.642,3766,188,0
7.650,3766,188,0
7.658,3763,188,0
7.667,3763,188,0
7.675,3763,188,0
7.683,3763,188,0
7.692,3763,188,0
7.700,3829,200,0
7.708,3832,200,0
7.717,3835,200,0
7.725,3835,200,0
7.733,3841,199,0
7.742,3821,199,0
7.750,3824,199,0
7.758,3824,199,0
7.767,3827,199,0
7.775,3827,199,0
7.783,3824,199,0
7.792,3824,199,0
7.800,3824,199,0
7.808,3824,199,0
7.817,3824,199,0
7.825,3820,199,0
7.833,3820,199,0
7.842,3820,199,0
7.850,3818,199,0
7.858,3818,199,0
7.867,3818,199,0
7.875,3818,199,0
7.883,3821,199,0
7.892,3821,199,0
7.900,3821,199,0
7.908,3821,199,0
7.917,3815,199,0
7.925,3815,199,0
7.933,3812,199,0
7.942,3809,199,0
7.950,3809,199,0
7.958,3803,195,0
7.967,3796,195,0
7.975,3796,195,0
7.983,3793,192,0
7.992,3784,189,0
8.000,3770,184,0
8.008,3760,184,0
8.017,3760,184,0
8.025,3760,184,0
8.033,3770,188,0
8.042,3770,188,0
8.050,3770,188,0
8.058,3770,188,0
8.067,3770,188,0
8.075,3770,188,0
8.083,3770,188,0
8.092,3770,188,0
8.100,3770,188,0
8.108,3770,188,0
8.117,3770,188,0
8.125,3770,188,0
8.133,3890,236,0
8.142,3890,236,0
