elapsed_s,objects,nodes,orphans
5.542,4027,240,0
5.550,4030,240,0
5.558,4030,240,0
5.567,4030,240,0
5.575,4030,240,0
5.583,4024,236,0
5.592,4017,236,0
5.600,4017,236,0
5.608,4014,233,0
5.617,4003,228,0
5.625,4060,238,0
5.633,4057,238,0
5.642,4057,238,0
5.650,4054,238,0
5.658,4054,238,0
5.667,4044,233,0
5.675,4024,233,0
5.683,4024,233,0
5.692,4024,233,0
5.700,4024,233,0
5.708,4024,233,0
5.717,4018,233,0
5.725,4018,233,0
5.733,4018,233,0
5.742,4018,233,0
5.750,4015,233,0
5.758,4015,233,0
5.767,4010,230,0
5.775,4002,230,0
5.783,3999,230,0
5.792,3989,225,0
5.800,3974,229,0
5.808,3974,229,0
5.817,3974,229,0
5.825,3974,229,0
5.833,3974,229,0
5.842,3984,229,0
5.850,3984,229,0
5.858,3984,229,0
5.867,3984,229,0
5.875,3984,229,0
5.883,3984,229,0
5.892,3984,229,0
5.900,4450,302,0
5.908,4456,302,0
5.917,4456,302,0
5.925,4456,302,0
5.933,4456,302,0
5.942,4407,290,0
5.950,4359,290,0
5.958,4359,290,0
5.967,4359,290,0
5.975,4359,290,0
5.983,4359,290,0
5.992,4359,290,0
6.000,4359,290,0
6.008,4359,290,0
6.017,4359,290,0
6.025,4355,290,0
6.033,4355,290,0
6.042,4355,290,0
6.050,4353,290,0
6.058,4281,254,0
6.067,4101,254,0
6.075,4101,254,0
6.083,4101,254,0
6.092,4104,254,0
6.100,4104,254,0
6.108,4107,254,0
6.117,4101,254,0
6.125,4101,254,0
6.133,4095,254,0
6.142,4095,254,0
6.150,4095,254,0
6.158,4089,250,0
6.167,4082,250,0
6.175,4085,250,0
6.183,4082,247,0
6.192,4078,247,0
6.200,4138,252,0
6.208,4128,252,0
6.217,4128,252,0
6.225,4128,252,0
6.233,4128,252,0
6.242,4121,247,0
6.250,4101,247,0
6.258,4101,247,0
6.267,4101,247,0
6.275,4101,247,0
6.283,4101,247,0
6.292,4101,247,0
6.300,4101,247,0
6.308,4101,247,0
6.317,4101,247,0
6.325,4098,247,0
6.333,4098,247,0
6.342,4095,247,0
6.350,4093,247,0
6.358,4093,247,0
6.367,4083,242,0
6.375,4056,241,0
6.383,4052,241,0
6.392,4052,241,0
6.400,4052,241,0
6.408,4049,241,0
6.417,4059,241,0
6.425,4059,241,0
6.433,4059,241,0
6.442,4059,241,0
6.450,4059,241,0
6.458,4059,241,0
6.467,4059,241,0
6.475,4450,303,0
6.483,4450,303,0
6.492,4450,303,0
6.500,4450,303,0
6.508,4457,304,0
6.517,4384,280,0
6.525,4288,280,0
6.533,4288,280,0
6.542,4288,280,0
6.550,4291,280,0
6.558,4291,280,0
6.567,4291,280,0
6.575,4291,280,0
6.583,4300,279,0
6.592,4295,279,0
6.600,4297,279,0
6.608,4295,279,0
6.617,4295,279,0
6.625,4295,279,0
6.633,4225,244,0
6.642,4050,244,0
6.650,4050,244,0
6.658,4050,244,0
6.667,4048,243,0
6.675,4043,243,0
6.683,4043,243,0
6.692,4037,243,0
6.700,4037,243,0
6.708,4037,243,0
6.717,4037,243,0
6.725,4037,243,0
6.733,4031,239,0
6.742,4024,239,0
6.750,4024,239,0
6.758,4021,236,0
6.767,4017,236,0
6.775,4077,241,0
6.783,4067,241,0
6.792,4067,241,0
6.800,4070,241,0
6.808,4070,241,0
6.817,4057,236,0
6.825,4037,236,0
6.833,4031,236,0
6.842,4031,236,0
6.850,4026,233,0
6.858,4020,233,0
6.867,4023,233,0
6.875,4023,233,0
6.883,4033,237,0
6.892,4033,237,0
6.900,4033,237,0
6.908,4033,237,0
6.917,4033,237,0
6.925,4031,237,0
6.933,4034,237,0
6.942,4024,232,0
6.950,3999,232,0
6.958,3999,232,0
6.967,3999,232,0
6.975,3999,232,0
6.983,3999,232,0
6.992,4009,232,0
7.000,4009,232,0
7.008,4009,232,0
7.017,4006,232,0
7.025,4006,232,0
7.033,4003,232,0
7.042,4003,232,0
7.050,4463,304,0
7.058,4463,304,0
7.067,4463,304,0
7.075,4413,264,0
7.083,4363,264,0
7.092,4312,251,0
7.100,4257,251,0
7.108,4257,251,0
7.117,4257,251,0
7.125,4257,251,0
7.133,4257,251,0
7.142,4257,251,0
7.150,4257,251,0
7.158,4254,251,0
7.167,4254,251,0
7.175,4250,251,0
7.183,4250,251,0
7.192,4245,249,0
7.200,4241,249,0
7.208,4169,213,0
7.217,3989,213,0
7.225,3989,213,0
7.233,3989,213,0
7.242,3989,213,0
7.250,3989,213,0
7.258,3989,213,0
7.267,3983,213,0
7.275,3983,213,0
7.283,3983,213,0
7.292,3989,213,0
7.300,3989,213,0
7.308,3983,209,0
7.317,3976,209,0
7.325,3976,209,0
7.333,3973,206,0
7.342,3969,206,0
7.350,4029,211,0
7.358,4019,211,0
7.367,4019,211,0
7.375,4019,211,0
7.383,4019,211,0
7.392,4009,206,0
7.400,3989,206,0
7.408,3989,206,0
7.417,3989,206,0
7.425,4017,222,0
7.433,4017,222,0
7.442,4017,222,0
7.450,4017,222,0
7.458,4017,222,0
7.467,4017,222,0
7.475,4020,222,0
7.483,4020,222,0
7.492,4023,222,0
7.500,4021,222,0
7.508,4021,222,0
7.517,4011,217,0
7.525,3978,216,0
7.533,3974,216,0
7.542,3974,216,0
7.550,3974,216,0
7.558,3977,216,0
7.567,3987,216,0
7.575,3987,216,0
7.583,3987,216,0
7.592,3987,216,0
7.600,3987,216,0
7.608,3987,216,0
7.617,3987,216,0
7.625,4394,278,0
7.633,4394,278,0
7.642,4394,278,0
7.650,4394,278,0
7.658,4397,278,0
7.667,4326,255,0
7.675,4240,254,0
7.683,4235,254,0
7.692,4235,254,0
7.700,4235,254,0
7.708,4232,254,0
7.717,4232,254,0
7.725,4229,254,0
7.733,4229,254,0
7.742,4229,254,0
7.750,4229,254,0
7.758,4225,254,0
7.767,4225,254,0
7.775,4225,254,0
7.783,4223,254,0
7.792,4148,218,0
7.800,3968,218,0
7.808,3968,218,0
7.817,3968,218,0
7.825,3968,218,0
7.833,3968,218,0
7.842,3968,218,0
7.850,3962,218,0
7.858,3956,218,0
7.867,3956,218,0
7.875,3956,218,0
7.883,3956,218,0
7.892,3947,214,0
7.900,3940,214,0
7.908,3940,214,0
7.917,3937,211,0
7.925,3926,206,0
7.933,3983,216,0
7.942,3978,213,0
7.950,3972,213,0
7.958,3972,213,0
7.967,3972,213,0
7.975,3972,212,0
7.983,3952,212,0
7.992,3958,212,0
8.000,3958,212,0
8.008,3958,212,0
8.017,3958,212,0
8.025,3958,212,0
8.033,3958,212,0
8.042,3958,212,0
8.050,3958,212,0
8.058,3958,212,0
8.067,3958,212,0
8.075,4078,260,0
8.083,4076,260,0
8.092,4076,260,0
8.100,4066,255,0
8.108,4041,255,0
8.117,4041,255,0
8.125,4041,255,0
8.133,4037,253,0
8.142,4029,253,0
8.150,4039,253,0
8.158,4039,253,0
8.167,4039,253,0
8.175,4042,253,0
8.183,4042,253,0
8.192,4045,253,0
8.200,4045,253,0
8.208,4499,324,0
8.217,4499,324,0
8.225,4493,324,0
8.233,4493,324,0
8.242,4493,324,0
8.250,4443,310,0
8.258,4387,310,0
8.267,4387,310,0
8.275,4378,303,0
8.283,4378,303,0
8.292,4378,303,0
8.300,4378,303,0
8.308,4378,303,0
8.317,4381,303,0
8.325,4381,303,0
8.333,4377,303,0
8.342,4375,303,0
8.350,4375,303,0
8.358,4375,303,0
8.367,4303,267,0
8.375,4123,267,0
8.383,4123,267,0
8.392,4123,267,0
8.400,4120,267,0
8.408,4120,267,0
8.417,4117,267,0
8.425,4111,267,0
8.433,4111,267,0
8.442,4111,267,0
8.450,4114,267,0
8.458,4114,267,0
8.467,4108,263,0
8.475,4098,263,0
8.483,4098,263,0
8.492,4095,260,0
8.500,4091,260,0
8.508,4151,265,0
8.517,4141,265,0
8.525,4141,265,0
8.533,4141,265,0
8.542,4141,265,0
8.550,4128,260,0
8.558,4108,260,0
8.567,4108,260,0
8.575,4108,260,0
8.583,4108,260,0
