elapsed_s,objects,nodes,orphans
6.292,2779,62,0
6.300,2779,62,0
6.308,2779,62,0
6.317,2779,62,0
6.325,2779,62,0
6.333,2779,62,0
6.342,2779,62,0
6.350,2779,62,0
6.358,2779,62,0
6.367,2779,62,0
6.375,2779,62,0
6.383,2779,62,0
6.392,2779,62,0
6.400,2779,62,0
6.408,2779,62,0
6.417,2779,62,0
6.425,2779,62,0
6.433,2779,62,0
6.442,2779,62,0
6.450,2779,62,0
6.458,2779,62,0
6.467,2779,62,0
6.475,2779,62,0
6.483,2779,62,0
6.492,2779,62,0
6.500,2779,62,0
6.508,2779,62,0
6.517,2779,62,0
6.525,2779,62,0
6.533,2779,62,0
6.542,2779,62,0
6.550,2779,62,0
6.558,2779,62,0
6.567,2779,62,0
6.575,2779,62,0
6.583,2779,62,0
6.592,2779,62,0
6.600,2779,62,0
6.608,2779,62,0
6.617,2779,62,0
6.625,2779,62,0
6.633,2779,62,0
6.642,2779,62,0
6.650,2779,62,0
6.658,2779,62,0
6.667,2779,62,0
6.675,2779,62,0
6.683,2779,62,0
6.692,2779,62,0
6.700,2779,62,0
6.708,2779,62,0
6.717,2779,62,0
6.725,2779,62,0
6.733,2779,62,0
6.742,2779,62,0
6.750,2779,62,0
6.758,2779,62,0
6.767,2779,62,0
6.775,2779,62,0
6.783,2779,62,0
6.792,2779,62,0
6.800,2779,62,0
6.808,2779,62,0
6.817,2779,62,0
6.825,2779,62,0
6.833,2779,62,0
6.842,2779,62,0
6.850,2779,62,0
6.858,2779,62,0
6.867,2779,62,0
6.875,2779,62,0
6.883,2779,62,0
6.892,2779,62,0
6.900,2779,62,0
6.908,2779,62,0
6.917,2779,62,0
6.925,2779,62,0
6.933,2779,62,0
6.942,2779,62,0
6.950,2779,62,0
6.958,2779,62,0
6.967,2779,62,0
6.975,2779,62,0
6.983,2779,62,0
6.992,2779,62,0
7.000,2779,62,0
7.008,2779,62,0
7.017,2779,62,0
7.025,2779,62,0
7.033,2779,62,0
7.042,2779,62,0
7.050,2779,62,0
7.058,2779,62,0
7.067,2779,62,0
7.075,2779,62,0
7.083,2779,62,0
7.092,2779,62,0
7.100,2779,62,0
7.108,2779,62,0
7.117,2779,62,0
7.125,2779,62,0
7.133,2779,62,0
7.142,2779,62,0
7.150,2779,62,0
7.158,2779,62,0
7.167,2779,62,0
7.175,2779,62,0
7.183,2779,62,0
7.192,2779,62,0
7.200,2779,62,0
7.208,2779,62,0
7.217,2779,62,0
7.225,2779,62,0
7.233,2779,62,0
7.242,2779,62,0
7.250,2779,62,0
7.258,2779,62,0
7.267,2779,62,0
7.275,2779,62,0
7.283,2779,62,0
7.292,2779,62,0
7.300,2779,62,0
7.308,2779,62,0
7.317,2779,62,0
7.325,2779,62,0
7.333,2779,62,0
7.342,2779,62,0
7.350,2779,62,0
7.358,2779,62,0
7.367,2779,62,0
7.375,2779,62,0
7.383,2779,62,0
7.392,2779,62,0
7.400,2779,62,0
7.408,2779,62,0
7.417,2779,62,0
7.425,2779,62,0
7.433,2779,62,0
7.442,2779,62,0
7.450,2779,62,0
7.458,2779,62,0
7.467,2779,62,0
7.475,2779,62,0
7.483,2779,62,0
7.492,2779,62,0
7.500,2779,62,0
7.508,2779,62,0
7.517,2779,62,0
7.525,2779,62,0
7.533,2779,62,0
7.542,2779,62,0
7.550,2779,62,0
7.558,2779,62,0
7.567,2779,62,0
7.575,2779,62,0
7.583,2779,62,0
7.592,2779,62,0
7.600,2779,62,0
7.608,2779,62,0
7.617,2779,62,0
7.625,2779,62,0
7.633,2779,62,0
7.642,2779,62,0
7.650,2779,62,0
7.658,2779,62,0
7.667,2779,62,0
7.675,2779,62,0
7.683,2779,62,0
7.692,2779,62,0
7.700,2779,62,0
7.708,2779,62,0
7.717,2779,62,0
7.725,2779,62,0
7.733,2779,62,0
7.742,2779,62,0
7.750,2779,62,0
7.758,2779,62,0
7.767,2779,62,0
7.775,2779,62,0
7.783,2779,62,0
7.792,2779,62,0
7.800,2779,62,0
7.808,2779,62,0
7.817,2779,62,0
7.825,2779,62,0
7.833,2779,62,0
7.842,2779,62,0
7.850,2779,62,0
7.858,2779,62,0
7.867,2779,62,0
7.875,2779,62,0
7.883,2779,62,0
7.892,2779,62,0
7.900,2779,62,0
7.908,2779,62,0
7.917,2779,62,0
7.925,2779,62,0
7.933,2779,62,0
7.942,2779,62,0
7.950,2779,62,0
7.958,2779,62,0
7.967,2779,62,0
7.975,2779,62,0
7.983,2779,62,0
7.992,2779,62,0
8.000,2779,62,0
8.008,2779,62,0
