elapsed_s,objects,nodes,orphans
5.267,4015,240,0
5.275,4015,240,0
5.283,4013,240,0
5.292,4013,240,0
5.300,4013,240,0
5.308,4007,237,0
5.317,3992,237,0
5.325,3992,237,0
5.333,3992,237,0
5.342,3989,237,0
5.350,3999,237,0
5.358,3999,237,0
5.367,3999,237,0
5.375,3999,237,0
5.383,3999,237,0
5.392,3999,237,0
5.400,3999,237,0
5.408,4309,288,0
5.417,4305,288,0
5.425,4305,288,0
5.433,4305,288,0
5.442,4332,292,0
5.450,4281,274,0
5.458,4209,274,0
5.467,4209,274,0
5.475,4212,274,0
5.483,4212,274,0
5.492,4212,274,0
5.500,4212,274,0
5.508,4212,274,0
5.517,4212,274,0
5.525,4212,274,0
5.533,4212,274,0
5.542,4214,273,0
5.550,4209,273,0
5.558,4210,273,0
5.567,4210,273,0
5.575,4172,254,0
5.583,4077,254,0
5.592,4077,254,0
5.600,4077,254,0
5.608,4071,251,0
5.617,4056,251,0
5.625,4059,251,0
5.633,4053,251,0
5.642,4050,251,0
5.650,4050,251,0
5.658,4053,251,0
5.667,4053,251,0
5.675,4050,247,0
5.683,4046,247,0
5.692,4043,247,0
5.700,4040,244,0
5.708,4026,239,0
5.717,4057,245,0
5.725,4057,245,0
5.733,4057,245,0
5.742,4057,245,0
5.750,4057,245,0
5.758,4057,245,0
5.767,4051,242,0
5.775,4039,242,0
5.783,4039,242,0
5.792,4036,242,0
5.800,4036,242,0
5.808,4034,239,0
5.817,4028,239,0
5.825,4028,239,0
5.833,4028,239,0
5.842,4038,243,0
5.850,4038,243,0
5.858,4033,243,0
5.867,4033,243,0
5.875,4044,244,0
5.883,4035,241,0
5.892,4015,240,0
5.900,4011,240,0
5.908,4008,240,0
5.917,4008,240,0
5.925,4005,240,0
5.933,4015,240,0
5.942,4015,240,0
5.950,4015,240,0
5.958,4015,240,0
5.967,4015,240,0
5.975,4015,240,0
5.983,4015,240,0
5.992,4246,280,0
6.000,4246,280,0
6.008,4246,280,0
6.017,4246,280,0
6.025,4285,286,0
